Date,SPX,GLD,USO,SLV,EUR/USD,year,month,day,dayofyear,week,ret_SPX,ret_USO,ret_SLV,ret_EURUSD,ret_GLD,vol_SPX_7,vol_GLD_7
2008-02-19,1348.780029,91.580002,78.809998,17.378,1.472993,2008,2,19,50,8,-0.0008962740531135438,0.03792964572632673,0.02512977819726281,0.0036678681666109103,0.02725743068407316,0.0087568144767812,0.015237667873314504
2008-02-20,1360.030029,93.239998,79.32,17.700001,1.472299,2008,2,20,51,8,0.00834087083002033,0.006471285534101812,0.018529232362757497,-0.0004711495573976876,0.018126184360642394,0.008727175199409678,0.01593571450344848
2008-02-21,1342.530029,93.25,77.330002,17.695999,1.481503,2008,2,21,52,8,-0.012867362945557459,-0.02508822491174989,-0.00022610168214109994,0.006251447566017587,0.00010727155957246381,0.010436097123062626,0.015989736582392985
2008-02-22,1353.109985,93.389999,78.599998,17.916,1.482602,2008,2,22,53,8,0.007880610318921955,0.016423069535159263,0.012432245277590681,0.0007418142251482962,0.001501329758713199,0.010505765137352279,0.011790537974466123
2008-02-25,1371.800049,92.739998,78.739998,17.99,1.483591,2008,2,25,56,9,0.013812671702367219,0.001781170528782905,0.004130386246929962,0.0006670704612568024,-0.0069600707459051,0.010549347968926558,0.012759050100055638
2008-02-26,1381.290039,93.709999,80.099998,18.6,1.49961,2008,2,26,57,9,0.006917910527061144,0.017272034982779738,0.03390772651473051,0.010797450240666029,0.010459359725239592,0.008707567535586245,0.01285097657797414
2008-02-27,1380.02002,94.779999,78.919998,19.132999,1.511807,2008,2,27,58,9,-0.0009194441168340894,-0.014731585885932152,0.02865586021505373,0.008133448029820967,0.011418205222689215,0.008819441648396884,0.011650916827086976
2008-02-28,1367.680054,95.989998,81.480003,19.666,1.519595,2008,2,28,59,9,-0.008941874625847834,0.03243797598677056,0.027857681903396214,0.005151451210372748,0.012766395998801361,0.009897747252593575,0.008763584091562847
2008-02-29,1330.630005,96.18,80.419998,19.667999,1.519203,2008,2,29,60,9,-0.027089704855781993,-0.013009388328078408,0.00010164751347496725,-0.00025796347052997604,0.001979393728084089,0.014240351970909811,0.0072764020954798605
2008-03-03,1331.339966,97.239998,81.32,20.163,1.520011,2008,3,3,63,10,0.0005335525257450513,0.011191271106472556,0.025167837358543776,0.0005318578228188375,0.011020981493033766,0.013582987306756868,0.007355259214068686
2008-03-04,1326.75,95.18,79.400002,19.620001,1.521005,2008,3,4,64,10,-0.0034476287929600113,-0.02361040334481057,-0.026930466696424182,0.0006539426359413181,-0.021184677523337636,0.012994669192428424,0.012721690989027366
2008-03-05,1333.699951,97.720001,83.300003,20.621,1.527697,2008,3,5,65,10,0.005238327491991823,0.04911839926653916,0.051019314423072615,0.0043997225518654925,0.026686289136373054,0.011492316190244848,0.014637760995448217
2008-03-06,1304.339966,96.5,83.889999,20.075001,1.538509,2008,3,6,66,10,-0.022013935726687306,0.007082784858963409,-0.026477813879055234,0.0070773196517370796,-0.012484660126026781,0.012114515389406827,0.016356668230550073
2008-03-07,1293.369995,96.089996,83.730003,20.040001,1.533601,2008,3,7,67,10,-0.008410361781400755,-0.0019072118477436728,-0.0017434619305871646,-0.003190101585366034,-0.004248746113989621,0.011699113047959345,0.01629441253395689
2008-03-10,1273.369995,95.870003,85.629997,19.475,1.534095,2008,3,10,70,11,-0.015463479187948881,0.022691913674002917,-0.028193661267781334,0.0003221176825001226,-0.0022894474883733418,0.011935969320050442,0.015628233087212937
2008-03-11,1320.650024,95.989998,86.339996,19.52,1.534189,2008,3,11,71,11,0.037129843789039496,0.008291475240855162,0.0023106546854940735,6.127391067689558e-05,0.0012516428105253663,0.019178068017808768,0.015614708148187379
2008-03-12,1308.77002,97.010002,86.919998,19.969999,1.554002,2008,3,12,72,11,-0.008995573228415044,0.006717651457848195,0.0230532274590165,0.012914314989874276,0.010626148778542621,0.019394745825208688,0.015568154150605012
2008-03-13,1315.47998,98.339996,87.209999,20.406,1.562207,2008,3,13,73,11,0.00512692061818476,0.0033364128701427465,0.021832800292078014,0.00527991598466393,0.013709864679726458,0.019578643622427117,0.01313907877098759
2008-03-14,1288.140015,98.709999,86.510002,20.421,1.561792,2008,3,14,74,11,-0.02078326193911373,-0.00802656814615943,0.0007350779182593303,-0.0002656498146531572,0.003762487442037221,0.02062677050349104,0.008949137476920856
2008-03-17,1276.599976,99.169998,83.300003,19.98,1.574803,2008,3,17,77,12,-0.008958683734392014,-0.03710552451495719,-0.021595416483032093,0.008330814858828806,0.004660105406342874,0.019359318333400235,0.006503743570543397
2008-03-18,1330.73999,96.5,85.800003,19.379,1.565803,2008,3,18,78,12,0.042409537065509095,0.03001200372105628,-0.030080080080080007,-0.005715000542924953,-0.02692344513307343,0.025505327199867745,0.013323791969744567
2008-03-19,1298.420044,93.040001,82.290001,18.250999,1.563893,2008,3,19,79,12,-0.024287198282814115,-0.040909112788725666,-0.058207389442179736,-0.0012198213951564174,-0.03585491191709844,0.026831453768798304,0.01928095947634538
2008-03-20,1329.51001,89.910004,81.300003,16.701,1.544211,2008,3,20,80,12,0.023944459378663074,-0.012030598954543725,-0.08492680318485579,-0.012585259989014608,-0.033641411934206666,0.024395922754911124,0.021984752855414208
2008-03-24,1349.880005,90.099998,80.260002,16.787001,1.543496,2008,3,24,84,13,0.0153214303365794,-0.012792139749367548,0.005149452128615062,-0.0004630196262039865,0.0021131575080344245,0.024432106929254516,0.020921805071924655
2008-03-25,1352.98999,92.730003,81.470001,17.775,1.561207,2008,3,25,85,13,0.0023038973749374136,0.015075990155096086,0.05885500334455207,0.01147460051726723,0.02918984526503543,0.02444683133846948,0.02441106642970995
2008-03-26,1341.130005,93.800003,84.809998,18.225,1.582404,2008,3,26,86,13,-0.008765759604769885,0.040996648570066796,0.025316455696202667,0.013577315500122644,0.011538875934254067,0.022757095436526764,0.025204880450057407
2008-03-27,1325.76001,93.459999,85.730003,18.32,1.581403,2008,3,27,87,13,-0.011460481044117676,0.010847836595869298,0.005212620027434722,-0.0006325818185495269,-0.0036247760034721077,0.023048865820152982,0.024757285370682204
2008-03-28,1315.219971,91.879997,84.370003,17.75,1.576094,2008,3,28,88,13,-0.007950186248263713,-0.015863757755846586,-0.03111353711790399,-0.0033571455220458013,-0.01690564965659791,0.016621734075266667,0.023762219993600384
2008-04-01,1370.180054,86.860001,81.059998,16.6,1.567791,2008,4,1,92,14,0.04178774973908905,-0.03923201235396434,-0.06478873239436611,-0.005268086801929472,-0.054636440617210846,0.019983328077290943,0.02823659305608041
2008-04-02,1367.530029,89.269997,83.779999,17.246,1.566711,2008,4,2,93,14,-0.001934070629815099,0.03355540423280057,0.0389156626506022,-0.0006888673298928172,0.027745751465050095,0.018880035441153502,0.02898439203289245
2008-04-03,1369.310059,89.419998,83.650002,17.23,1.573688,2008,4,3,94,14,0.0013016386933026869,-0.0015516471896831474,-0.0009277513626346767,0.004453278237020131,0.0016803069904887113,0.018234487751530807,0.028977965189162815
2008-04-07,1372.540039,91.169998,86.93,17.950001,1.557802,2008,4,7,98,15,0.002358837561128313,0.03921097336016799,0.041787637840974945,-0.010094758300247642,0.019570566306655435,0.01823456015721508,0.027514544958508216
2008-04-08,1365.540039,90.349998,87.190002,17.507,1.582404,2008,4,8,99,15,-0.005100033369591195,0.00299093523524685,-0.024679720073553124,0.015792764420638816,-0.008994186881522204,0.017917325314387784,0.026907201971216675
2008-04-09,1354.48999,92.290001,88.900002,18.014999,1.574208,2008,4,9,100,15,-0.008092072502020486,0.019612340414902008,0.029016907522705138,-0.005179461123707929,0.02147208680624435,0.017513863254858493,0.02873460559914947
2008-04-10,1360.550049,91.769997,88.18,17.812,1.582203,2008,4,10,101,15,0.004474052259330508,-0.008099009941529567,-0.01126833257109805,0.005078744359068077,-0.0056344565431307725,0.016811490118496066,0.028030590179736154
2008-04-14,1328.319946,91.110001,89.639999,17.514999,1.578607,2008,4,14,105,16,-0.02368902417348695,0.016557031072805595,-0.01667420839883238,-0.002272780420717102,-0.00719184942329254,0.009567358095881379,0.015507955963397524
2008-04-15,1334.430054,91.660004,91.440002,17.681999,1.595813,2008,4,15,106,16,0.004599876722772622,0.020080354976353743,0.0095346851004674,0.010899482898530044,0.006036691844619746,0.010147260128897372,0.012543350242598523
2008-04-16,1364.709961,93.269997,92.150002,18.153999,1.590204,2008,4,16,107,16,0.022691265764912094,0.007764654248367142,0.026693814426751006,-0.0035148228520509583,0.01756483667620179,0.014219760716725156,0.013487072333931897
2008-04-17,1365.560059,92.559998,92.370003,18.01,1.573391,2008,4,17,108,16,0.0006229147762482068,0.0023874226285962585,-0.007932081520991452,-0.010572857318935203,-0.007612297875382312,0.01417883121576038,0.0128671416762569
2008-04-21,1388.170044,90.25,94.379997,17.267,1.598798,2008,4,21,112,17,0.01655729812173723,0.021760246126656613,-0.0412548584119935,0.016147925086644088,-0.024956763719895414,0.015357764301649651,0.016177442069473674
2008-04-22,1375.939941,90.269997,95.080002,17.476999,1.587402,2008,4,22,113,17,-0.008810234058040156,0.007416878811725258,0.012161869461979391,-0.007127854800919153,0.00022157340720219132,0.015442108996163592,0.013183264554259678
2008-04-23,1379.930054,89.220001,95.18,17.000999,1.568406,2008,4,23,114,17,0.002899917998673729,0.0010517248411501257,-0.027235797175476084,-0.011966722985103928,-0.011631727427663607,0.015417454804892577,0.013566124370727033
2008-04-24,1388.819946,87.220001,93.199997,16.552,1.563697,2008,4,24,115,17,0.006442277254728346,-0.020802721159907667,-0.026410153897426847,-0.003002411365424562,-0.02241649829167791,0.010398628747413244,0.015286036736205677
2008-04-28,1396.369995,87.690002,95.690002,16.84,1.556711,2008,4,28,119,18,0.005436305132098029,0.026716792705476333,0.017399710004833313,-0.004467617447625694,0.005388683726339494,0.01037889372556702,0.015201922321851113
2008-04-29,1390.939941,85.809998,92.989998,16.382,1.562207,2008,4,29,120,18,-0.0038886928388918163,-0.0282161557484345,-0.027197149643705343,0.003530520436998197,-0.0214392058059254,0.008100913892584343,0.011805758613736084
2008-05-01,1409.339966,83.989998,90.379997,15.994,1.5434,2008,5,1,122,18,0.013228482738637526,-0.028067545500968794,-0.02368453180319874,-0.012038737504056596,-0.02120964971937178,0.008909616982709366,0.012120540939153334
2008-05-05,1407.48999,86.269997,96.739998,16.573999,1.553591,2008,5,5,126,19,-0.001312654181837014,0.07036956418575668,0.036263536326122336,0.006602954516003567,0.027146077560330495,0.007313711274422391,0.01842758245029358
2008-05-06,1418.26001,86.629997,98.379997,16.73,1.538509,2008,5,6,127,19,0.007651933638263442,0.016952646618826783,0.009412393472450375,-0.009707831726625593,0.0041729455490766565,0.005734869166538096,0.018718066895451482
2008-05-07,1392.569946,85.82,99.800003,16.503,1.546408,2008,5,7,128,19,-0.01811379000949187,0.014433889441976655,-0.013568439928272613,0.0051341916101887985,-0.009350075355537779,0.010302221792151692,0.01861741294103604
2008-05-08,1397.680054,87.239998,100.660004,16.700001,1.548995,2008,5,8,129,19,0.003669552121728703,0.008617244229942589,0.011937284130158154,0.0016729090899685328,0.016546236308552897,0.010125549601340638,0.018501470832255285
2008-05-12,1403.579956,86.989998,100.110001,16.997,1.5477,2008,5,12,133,20,0.0042212107006287525,-0.0054639675953123135,0.017784370192552634,-0.0008360259393993541,-0.0028656580207624405,0.010045984521247305,0.01837673787821385
2008-05-13,1403.040039,85.389999,101.709999,16.554001,1.54691,2008,5,13,134,20,-0.0003846713524883194,0.01598239920105482,-0.026063364123080524,-0.0005104348387930946,-0.01839290765359025,0.00986019383788494,0.01784027645855307
2008-05-14,1408.660034,85.199997,100.220001,16.365999,1.545094,2008,5,14,135,20,0.004005584191314693,-0.01464947413872264,-0.011356891907883804,-0.0011739532358056026,-0.002225108352560179,0.008523023508384605,0.01546344592705284
2008-05-15,1423.569946,87.0,100.209999,16.555,1.5596,2008,5,15,136,20,0.010584464413079253,-9.980043803836658e-05,0.011548393715531846,0.009388425558574554,0.021126796518549318,0.009370455539442699,0.013933270194820298
2008-05-19,1426.630005,89.389999,102.800003,16.819,1.565411,2008,5,19,140,21,0.0021495670153743873,0.02584576415373485,0.015946843853820614,0.0037259553731725514,0.027471252873563223,0.009008018061373805,0.017149035862804037
2008-05-20,1413.400024,90.900002,104.300003,17.5,1.578806,2008,5,20,141,21,-0.009273589475639832,0.014591439262895634,0.04048992211189728,0.008556858230841513,0.016892303578613932,0.006029157266711446,0.016440922414223447
2008-05-21,1390.709961,91.959999,108.309998,17.860001,1.573193,2008,5,21,142,21,-0.0160535323437917,0.038446739066728464,0.020571485714285798,-0.003555218310545949,0.011661132856740641,0.009047593213193355,0.01613662168768481
2008-05-22,1394.349976,90.980003,105.629997,17.780001,1.578507,2008,5,22,143,21,0.002617378966195405,-0.02474380066002757,-0.004479283063870021,0.0033778436593603356,-0.010656763926237156,0.008922267749090045,0.01721671926101577
2008-05-27,1385.349976,89.360001,104.260002,17.256001,1.565607,2008,5,27,148,22,-0.006454620543558609,-0.01296975327945904,-0.029471314427934936,-0.008172279248682579,-0.017806132628947036,0.009154879499037491,0.017075867100663396
2008-05-28,1390.839966,89.139999,105.919998,17.264999,1.551807,2008,5,28,149,22,0.003962890312996237,0.015921695455175744,0.0005214417871208799,-0.008814472597529321,-0.002461974010049439,0.00915039968329106,0.017096578971741227
2008-05-29,1398.26001,86.510002,102.260002,16.478001,1.554098,2008,5,29,150,22,0.005334937290693231,-0.03455434355276332,-0.045583437334690835,0.0014763433854854124,-0.02950411745012471,0.00812581571719539,0.02033228054203598
2008-06-02,1385.670044,87.959999,103.050003,16.642,1.545022,2008,6,2,154,23,-0.009004023507759529,0.007725415456182105,0.009952602867301819,-0.005840043549377283,0.016761033019049076,0.00814855727820761,0.018151252859425173
2008-06-03,1377.650024,86.879997,100.650002,16.587,1.543258,2008,6,3,155,23,-0.005787828087016056,-0.02328967423707895,-0.0033048912390337692,-0.0011417313151527164,-0.01227833119916244,0.007883640497584044,0.016302776215819388
2008-06-04,1377.199951,86.650002,98.980003,16.641001,1.558895,2008,6,4,156,23,-0.00032669617984193433,-0.016592140753260987,0.0032556218725507957,0.010132460029366408,-0.002647272190858918,0.005686706768285183,0.01446500987944438
2008-06-05,1404.050049,86.449997,103.949997,16.972,1.578507,2008,6,5,157,23,0.01949615085340639,0.050212101933357234,0.019890570284804454,0.012580706205357117,-0.002308193830162897,0.00977375412431432,0.01458873316071629
2008-06-09,1361.76001,87.989998,109.050003,16.944,1.546408,2008,6,9,161,24,-0.03012003669678298,0.04906210819804069,-0.001649776101814937,-0.020335038108795223,0.017813777367742478,0.015316268777056375,0.016367418090161717
2008-06-10,1358.439941,85.550003,107.019997,16.440001,1.555791,2008,6,10,162,24,-0.002438072035908845,-0.018615368584629977,-0.02974498347497645,0.006067609582981914,-0.027730367717476168,0.015065636309327585,0.01903272082133651
2008-06-11,1335.48999,87.019997,110.989998,16.700001,1.546097,2008,6,11,163,24,-0.01689434350929475,0.03709588031477895,0.015815084196162843,-0.006230914049509151,0.017182863219771027,0.015292202856638952,0.017411620120956702
2008-06-12,1339.869995,85.599998,111.269997,16.35,1.536901,2008,6,12,164,24,0.0032796988616889955,0.0025227408329171475,-0.020958142457596196,-0.005947880372318193,-0.01631807686686093,0.015649458831741698,0.016892912293676784
2008-06-16,1360.140015,87.010002,108.989998,16.950001,1.552193,2008,6,16,168,25,0.01512834832904808,-0.020490689866739187,0.03669730886850142,0.009949892673633443,0.016472009730654547,0.017312157114940562,0.01793799247155308
2008-06-17,1350.930054,87.25,108.68,16.902,1.553808,2008,6,17,169,25,-0.006771333023387283,-0.0028442793438714364,-0.002831917237055004,0.001040463395982405,0.0027582805939943,0.017398323428391378,0.017903670795817866
2008-06-18,1337.810059,88.279999,110.889999,17.188999,1.550989,2008,6,18,170,25,-0.009711824058657004,0.02033491902833995,0.01698017986037148,-0.0018142524687735362,0.011805146131805166,0.014466500838759798,0.01824413630357205
2008-06-19,1342.829956,88.419998,106.910004,17.153,1.562793,2008,6,19,171,25,0.003752324155607223,-0.03589137916756591,-0.002094304618901921,0.007610627799423453,0.0015858518530340593,0.010476950978370732,0.017061568596653746
2008-06-23,1318.0,87.089996,110.919998,16.629999,1.557002,2008,6,23,175,26,-0.01849076712137332,0.03750812692888883,-0.03049035154200419,-0.003705545136176158,-0.015041868695812588,0.012214207579732017,0.01390444450577622
2008-06-24,1314.290039,87.470001,110.949997,16.492001,1.567398,2008,6,24,176,26,-0.002814841426403647,0.0002704561895141566,-0.00829813639796384,0.006676934262126899,0.0043633599432018055,0.010869016943969217,0.012435623310373923
2008-06-25,1321.969971,87.419998,108.5,16.625999,1.575299,2008,6,25,177,26,0.005843407293753433,-0.022081992485317503,0.008125029825065022,0.005040838383103763,-0.0005716588479287577,0.011125876971869272,0.010009901226107155
2008-06-26,1283.150024,90.610001,113.120003,17.025,1.575299,2008,6,26,178,26,-0.029365226027513125,0.042580672811059816,0.023998618068002964,0.0,0.036490540757047274,0.01243157993456098,0.01571590784779638
2008-07-01,1284.910034,92.660004,114.589996,17.9,1.587806,2008,7,1,183,27,0.0013716322854544494,0.012994987279128623,0.05139500734214386,0.00793944514660394,0.022624467248377966,0.01295978253767874,0.016807172701520396
2008-07-02,1261.52002,93.169998,116.839996,18.215,1.570007,2008,7,2,184,27,-0.01820362000535214,0.019635221908900213,0.017597765363128515,-0.011209807747294187,0.00550392810257172,0.013629586555949223,0.01678505142807003
2008-07-03,1262.900024,92.059998,116.82,18.000999,1.571388,2008,7,3,185,27,0.0010939216010223962,-0.00017114002639995185,-0.011748613779851702,0.0008796139125495372,-0.011913706384323541,0.013271008252426861,0.018329284661126627
2008-07-07,1252.310059,91.230003,114.949997,17.6,1.53339,2008,7,7,189,28,-0.00838543415848425,-0.016007558637219588,-0.022276485877255947,-0.024181169768383137,-0.009015805105709429,0.012552581011386737,0.01729277703018067
2008-07-08,1273.699951,90.860001,109.919998,17.664,1.573589,2008,7,8,190,28,0.0170803483101305,-0.043758148162457045,0.0036363636363636598,0.026215770286750262,-0.0040557052267113924,0.015596505486499544,0.017775161469230454
2008-07-09,1244.689941,91.5,109.650002,17.950001,1.578507,2008,7,9,191,28,-0.022776172659207394,-0.002456295532319852,0.016191179800724598,0.0031253395899439873,0.0070437925705064686,0.016213022489028294,0.01756771886113203
2008-07-10,1253.390015,93.529999,114.339996,18.120001,1.594896,2008,7,10,192,28,0.006989751996396842,0.04277240232061286,0.009470751561517998,0.010382595705942466,0.022185781420765105,0.014081066914188633,0.013987732439250045
2008-07-14,1228.300049,95.910004,117.480003,18.934999,1.589901,2008,7,14,196,29,-0.020017684599154872,0.027462017752738044,0.04497781208731744,-0.0031318656514280896,0.02544643457122242,0.015185577553195427,0.014619367509914475
2008-07-15,1214.910034,96.169998,112.389999,18.700001,1.582203,2008,7,15,197,29,-0.010901257401154663,-0.043326556605552624,-0.012410774354939313,-0.0048418109052073,0.0027108121067329627,0.014466721918135816,0.014642306110623875
2008-07-16,1245.359985,94.440002,109.25,18.545,1.58559,2008,7,16,198,29,0.025063543923286247,-0.02793842003682201,-0.00828882308615908,0.0021406861192907467,-0.017988936632815533,0.018499751231127827,0.015911304353634418
2008-07-17,1260.319946,94.220001,105.529999,18.32,1.585389,2008,7,17,199,29,0.01201255956525693,-0.03405035240274601,-0.012132650310056725,-0.00012676669252464912,-0.002329531928641937,0.018900818572510053,0.015201316046765341
2008-07-21,1260.0,95.120003,106.669998,18.228001,1.579205,2008,7,21,203,30,-0.0002538609350867249,0.010802605996423909,-0.005021779475982591,-0.0039006199740252434,0.009552133203649671,0.01753923851914163,0.01475618282978548
2008-07-22,1277.0,93.059998,103.32,17.759001,1.569243,2008,7,22,204,30,0.013492063492063444,-0.031405250424772824,-0.025729645285843317,-0.006308237372601999,-0.021656906381720797,0.0154030911843418,0.018213995208368385
2008-07-23,1282.189941,90.57,100.019997,17.190001,1.568874,2008,7,23,205,30,0.004064166797181024,-0.03193963414634138,-0.03204009054338153,-0.0002351452260738185,-0.026756910095785735,0.015340709651792676,0.018808714788657175
2008-07-24,1252.540039,91.330002,101.459999,17.26,1.5673,2008,7,24,206,30,-0.023124422561664804,0.014397141003713365,0.004072076551944415,-0.0010032673114603874,0.008391321629678705,0.016152916303177712,0.01501540726836517
2008-07-28,1234.369995,91.730003,100.540001,17.360001,1.55909,2008,7,28,210,31,-0.014506557422712452,-0.009067593229524773,0.005793800695249152,-0.005238307918075558,0.004379732741054854,0.016714321519776032,0.015204909546513453
2008-07-29,1263.199951,90.589996,98.040001,17.190001,1.557366,2008,7,29,211,31,0.023356008422741992,-0.024865724837221714,-0.009792626164019325,-0.0011057732395179931,-0.012427853076599105,0.016336498947541824,0.014647559072580717
2008-07-30,1284.26001,89.519997,102.129997,17.360001,1.559308,2008,7,30,212,31,0.016671991622013493,0.041717625033479866,0.009889470047151239,0.0012469772680281377,-0.011811447701134625,0.016890910986184865,0.014707614571457936
2008-08-07,1266.069946,86.089996,96.440002,16.07,1.504891,2008,8,7,220,32,-0.014163848331616213,-0.05571325924938586,-0.07430880908359394,-0.03489817277920715,-0.03831547268706903,0.0180878284203582,0.01662854410978847
2008-08-25,1266.839966,80.93,93.099998,13.33,1.464794,2008,8,25,238,35,0.0006081970450626528,-0.03463297315153524,-0.17050404480398262,-0.026644454648210414,-0.05993723126668504,0.017218930050338865,0.024149364779988542
2008-08-26,1271.51001,81.230003,93.900002,13.45,1.472581,2008,8,26,239,35,0.0036863724900828565,0.008592953997700326,0.00900225056264059,0.0053161058824653384,0.0037069442728281388,0.01720094487636744,0.025338638716109117
2008-08-27,1281.660034,81.360001,95.660004,13.35,1.47141,2008,8,27,240,35,0.00798265363243189,0.018743364882995328,-0.0074349442379182396,-0.0007952024370814215,0.0016003692625741195,0.014331751405494444,0.02439993991978744
2008-08-28,1300.680054,82.18,93.389999,13.55,1.467093,2008,8,28,241,35,0.014840144418515777,-0.02372992792264572,0.014981273408239737,-0.002933920525210576,0.01007865031860078,0.012389370527073909,0.025277051258136184
2008-09-02,1277.579956,79.199997,89.190002,12.94,1.448604,2008,9,2,246,36,-0.01776001556182849,-0.04497266350757745,-0.0450184501845019,-0.012602473053855423,-0.03626190070576796,0.013365297689471796,0.02640560277943368
